record_id,company,job_title,location,salary_usd,years_experience,date_posted,skills
4142,Vertex Insight,Analytics Engineer,"Chicago, IL",120768-148085,7,2026-03-09,"Python, TensorFlow, Spark"
4143,Pioneer Data Systems,Analytics Engineer,"Boston, MA",92361-116754,0,2026-03-07,"AWS, Airflow, SQL"
4144,Aurora Metrics,Business Analyst,"Austin, TX",109313-120836,fifteen,2026-04-03,"Spark, Python, dbt"
4145,Acme Analytics,nan,"Seattle, WA",106245-137797,2,2026-03-23,"dbt, Spark, Python"
4146,Cobalt Intelligence,Data Engineer,"Austin, TX",110945-125151,2,2026-04-28,"dbt, AWS, Spark"
4147,Aurora Metrics,Machine Learning Engineer,Remote,147411-170946,2,2026-04-06,"Python, dbt, TensorFlow"
4148,Summit AI Works,BI Developer,"Austin, TX",115312-148562,5,2026-03-21,"AWS, Spark, Tableau"
4149,Cobalt Intelligence,Data Engineer,"San Francisco, CA",152665-178263,6,2026-03-05,"Tableau, TensorFlow, dbt"
4150,Aurora Metrics,Business Analyst,"Austin, TX",95855-115870,4,2026-03-17,"Python, Tableau, Spark"
4151,Vertex Insight,BI Developer,"New York, NY",120000-90000,2,2026-03-10,"SQL, Tableau, Power BI"
4152,  BluePeak Software  , BI Developer    ,"Seattle, WA",139114-159688,7,2026-04-12,"Airflow, AWS, Tableau"
4153,Aurora Metrics,Machine Learning Engineer,"Seattle, WA",148813-158969,3,2026-02-28,"Tableau, Python, Airflow"
4154,Summit AI Works,Analytics Engineer,"New York, NY",121280-146815,3,2026-04-25,"Spark, dbt, SQL"
4155,Nimbus Labs,Analytics Engineer,"Chicago, IL",115206-137327,0,2026-03-01,"AWS, TensorFlow, Airflow"
4156,Aurora Metrics,null,"Chicago, IL",120456-138968,120,2026-04-08,"dbt, Spark, Power BI"
4157,Summit AI Works,Analytics Engineer,"Chicago, IL",108842-120620,2,2026-04-28,"Tableau, dbt, Python"
4158,Aurora Metrics,Business Analyst,"New York, NY",96550-108467,5,2026-03-31,"Power BI, AWS, Pandas"
4159,  Vertex Insight  , Analytics Engineer    ,Remote,116873-144754,4,2026-03-06,"Tableau, Airflow, Pandas"
4160,BluePeak Software,Analytics Engineer,"San Francisco, CA",161269-186444,8,2026-03-02,"dbt, SQL, Airflow"
4161,Acme Analytics,Machine Learning Engineer,"New York, NY",157925-180280,8,2026-04-09,"Spark, Pandas, Python"
4162,N/A,BI Developer,"San Francisco, CA",-5000,4,2026-04-07,"Python, Pandas, Airflow"
4163,Summit AI Works,Machine Learning Engineer,"New York, NY",161455-179567,7,2026-02-28,"TensorFlow, Pandas, dbt"
4164,Cobalt Intelligence,Machine Learning Engineer,Remote,137603-162570,7,2026-04-25,N/A
4165,Vertex Insight,Product Analyst,"Seattle, WA",119002-147634,7,2026-03-04,"Airflow, dbt, TensorFlow"
4166,Aurora Metrics,Analytics Engineer,"Chicago, IL",N/A,8,2026-03-21,"Airflow, dbt, Power BI"
4167,BluePeak Software,Machine Learning Engineer,"Seattle, WA",148304-175331,fifteen,2026-04-09,"dbt, SQL, AWS"
4168,Pioneer Data Systems,BI Developer,"Chicago, IL",115426-134151,4,2026-03-03,Spark AWS Power BI
4169,Vertex Insight,Analytics Engineer,"San Francisco, CA",124078-154853,4,2026-03-04,"SQL, Python, AWS"
4170,Pioneer Data Systems,Data Analyst,"Chicago, IL",88964-120529,4,2026-04-05,"dbt, SQL, Tableau"
4171,Aurora Metrics,Data Engineer,"Chicago, IL",122857-142233,6,12-01-2026,"Pandas, dbt, Tableau"
4172,Acme Analytics,Business Analyst,"Boston, MA",128772-150034,10,2026-04-11,"AWS, TensorFlow, SQL"
4173,  Cobalt Intelligence  , Data Analyst    ,"New York, NY",106220-126576,4,2026-03-30,"dbt, SQL, TensorFlow"
4174,Pioneer Data Systems,Business Analyst,"San Francisco, CA",110649-135543,0,2026-04-03,Python Tableau TensorFlow
4175,Pioneer Data Systems,Product Analyst,"New York, NY",138251-172990,8,2026-03-10,"Power BI, TensorFlow, Pandas"
4176,  Summit AI Works  , Research Scientist    ,"Boston, MA",nan,6,2026-03-27,Spark dbt Pandas
4177,Cobalt Intelligence,Business Analyst,"New York, NY",104313-131397,fifteen,2026-04-13,"Spark, Power BI, Pandas"
4178,Cobalt Intelligence,Analytics Engineer,"New York, NY",125139-158763,2,2026-03-30,"TensorFlow, SQL, Tableau"
4179,Nimbus Labs,Data Analyst,"Seattle, WA",-5000,1,2026-04-21,"SQL, dbt, Pandas"
4180,Nimbus Labs,BI Developer,"New York, NY",116481-143699,fifteen,2026-04-26,"AWS, TensorFlow, Airflow"
4181,Aurora Metrics,Data Engineer,Remote,138722-167321,7,2026-04-22,"SQL, AWS, TensorFlow"
4182,Aurora Metrics,Data Analyst,Remote,120781-131395,10,2026-04-16,"dbt, AWS, Spark"
4183,Aurora Metrics,BI Developer,N/A,121285-153506,10,2026-03-10,"TensorFlow, dbt, Python"
4184,Vertex Insight,Data Analyst,"New York, NY",111394-141744,6,2026-04-08,"dbt, AWS, Tableau"
4185,BluePeak Software,Business Analyst,"Seattle, WA",124506-153587,10,2026-04-02,"AWS, Pandas, dbt"
4186,Cobalt Intelligence,Data Engineer,"Seattle, WA",142937-177804,6,2026/12/01,"TensorFlow, AWS, dbt"
4187,Aurora Metrics,Data Analyst,"San Francisco, CA",107176-127887,2,2026-03-27,"Spark, Airflow, dbt"
4188,Vertex Insight,Product Analyst,"New York, NY",104352-137069,6,2026-03-24,"Power BI, Pandas, Airflow"
4189,BluePeak Software,Machine Learning Engineer,Remote,150991-166568,8,2026-04-17,"Power BI, TensorFlow, dbt"
4190,Summit AI Works,Business Analyst,Remote,93851-112360,1,2026-03-05,"Power BI, SQL, AWS"
4191,Vertex Insight,BI Developer,"Austin, TX",112354-134656,4,2026-03-18,"Pandas, SQL, Airflow"
4192,BluePeak Software,Research Scientist,"Austin, TX",96511-107520,2,2026-04-18,N/A
4193,  Summit AI Works  , Machine Learning Engineer    ,Remote,150696-165350,8,2026-04-06,"Airflow, Spark, Power BI"
4194,Vertex Insight,Data Analyst,"Boston, MA",79437-109102,1,2026-04-01,"SQL, Power BI, dbt"
4195,BluePeak Software,Analytics Engineer,"Boston, MA",142299-169637,8,2026-04-02,"TensorFlow, AWS, Tableau"
4196,Summit AI Works,Research Scientist,"San Francisco, CA",179633-205429,8,None,"TensorFlow, Python, SQL"
4197,Vertex Insight,Machine Learning Engineer,Remote,169931-196286,9,2026-04-22,"Power BI, Airflow, Spark"
4198,Acme Analytics,Research Scientist,"San Francisco, CA",165900-186204,5,2026-13-40,"Tableau, Spark, Python"
4199,Aurora Metrics,Product Analyst,"Chicago, IL",82201-113317,2,2026-04-15,"Pandas, Python, Spark"
4200,  BluePeak Software  , BI Developer    ,"Chicago, IL",132578-162881,10,2026-03-07,"TensorFlow, Power BI, AWS"
4201,BluePeak Software,Data Engineer,"Chicago, IL",132329-160726,5,2026-03-24,NA
4202,Nimbus Labs,Research Scientist,"Austin, TX",140551-163630,6,2026-04-28,"Python, Power BI, Tableau"
4203,Pioneer Data Systems,Research Scientist,"Boston, MA",120382-149349,0,2026-03-23,"Power BI, Spark, Airflow"
4204,Pioneer Data Systems,Research Scientist,Remote,132666-160963,8,2026-02-28,"Pandas, Power BI, Spark"
4205,Vertex Insight,Product Analyst,"Seattle, WA",123183-155751,9,2026/12/01,"Tableau, Power BI, Airflow"
4206,Pioneer Data Systems,BI Developer,"New York, NY",127835-159099,6,2026-03-30,"Power BI, SQL, Tableau"
4207,Acme Analytics,Analytics Engineer,"Seattle, WA",-5000,8,2026-03-20,"Spark, Tableau, Python"
4208,Vertex Insight,Research Scientist,"San Francisco, CA",161953-186655,5,2026-03-31,"TensorFlow, SQL, Pandas"
4209,Vertex Insight,BI Developer,"Austin, TX",130714-148185,9,2026-04-16,"Python, Airflow, TensorFlow"
4210,Nimbus Labs,BI Developer,"Seattle, WA",98608-128027,0,2026-03-06,"Spark, Airflow, Power BI"
4211,Summit AI Works,BI Developer,"New York, NY",129126-141491,7,2026-04-07,"SQL, Spark, Tableau"
4212,Aurora Metrics,Product Analyst,"New York, NY",118011-142504,6,2026-03-29,"Airflow, Python, AWS"
4213,Cobalt Intelligence,BI Developer,"Chicago, IL",89764-124604,2,2026-03-13,"Power BI, SQL, Airflow"
4214,Pioneer Data Systems,BI Developer,"Boston, MA",120000-90000,0,2026-03-30,"Tableau, dbt, Pandas"
4215,Vertex Insight,Data Analyst,"Austin, TX",99481-117831,3,2026-04-14,"SQL, dbt, AWS"
4216,Aurora Metrics,Business Analyst,"Chicago, IL",101607-119228,6,2026-03-17,"Spark, Power BI, AWS"
4217,Vertex Insight,Business Analyst,"San Francisco, CA",113763-138973,9,2026-04-26,Airflow Spark Power BI
4218,Vertex Insight,Machine Learning Engineer,"San Francisco, CA",165715-197866,8,2026-04-04,"Python, Power BI, AWS"
4219,BluePeak Software,Research Scientist,"Chicago, IL",eighty-thousand,10,,"Spark, Pandas, Tableau"
5951,Pioneer Data Systems,Analytics Engineer,Remote,105967-123302,4,2026-02-27,"Pandas, Power BI, TensorFlow"
4221,Pioneer Data Systems,Data Engineer,"San Francisco, CA",150716-176795,-2,2026-04-09,"TensorFlow, AWS, Pandas"
4222,BluePeak Software,Machine Learning Engineer,Remote,139150-149720,5,2026-04-16,"Airflow, dbt, AWS"
4223,Acme Analytics,Machine Learning Engineer,Remote,eighty-thousand,7,2026-04-12,"Power BI, Spark, Python"
4224,Acme Analytics,None,"Boston, MA",138033-161728,2,2026-04-20,"Tableau, TensorFlow, dbt"
4225,  Aurora Metrics  , BI Developer    ,"Seattle, WA",103033-125372,3,2026-03-22,"Spark, Pandas, SQL"
4226,Summit AI Works,BI Developer,"Austin, TX",84465-118749,1,2026-03-23,"AWS, Tableau, Python"
4227,Aurora Metrics,Analytics Engineer,"Austin, TX",98781-125533,0,2026-04-27,"TensorFlow, Python, Airflow"
4228,Vertex Insight,BI Developer,Remote,105931-118536,4,2026-03-30,"Airflow, SQL, TensorFlow"
4229,BluePeak Software,Product Analyst,"Seattle, WA",97383-124121,2,2026-04-23,"SQL, TensorFlow, Pandas"
4230,Summit AI Works,Analytics Engineer,Remote,111692-143058,7,2026-03-26,"Power BI, Python, Spark"
4231,Acme Analytics,BI Developer,"Austin, TX",100311-113649,1,2026-03-08,"TensorFlow, Pandas, Tableau"
4232,Nimbus Labs,Data Analyst,Remote,111661-122987,10,2026-04-26,"Power BI, Tableau, Pandas"
4233,Summit AI Works,Business Analyst,"New York, NY",100136-114760,5,2026-04-16,"Python, dbt, Pandas"
4234,Cobalt Intelligence,Research Scientist,"Austin, TX",121033-135022,0,2026-03-06,"dbt, Power BI, TensorFlow"
4235,Pioneer Data Systems,Data Engineer,Remote,120917-136476,4,2026-04-27,"Pandas, dbt, SQL"
4236,Aurora Metrics,BI Developer,Remote,96005-114278,4,2026-04-05,"AWS, Spark, Power BI"
4237,Summit AI Works,Machine Learning Engineer,"Seattle, WA",169259-188966,7,2026-04-25,"Pandas, dbt, Airflow"
4238,Summit AI Works,Research Scientist,"Seattle, WA",137894-161720,1,2026-04-19,"Power BI, AWS, Airflow"
4239,Nimbus Labs,Data Analyst,"New York, NY",127955-151344,5,2026-03-27,"Airflow, TensorFlow, Python"
5479,Summit AI Works,Machine Learning Engineer,"Chicago, IL",140944-163825,3,2026-04-09,Power BI Python dbt
4241,Summit AI Works,BI Developer,"Austin, TX",88044-112684,3,2026-03-11,"Pandas, dbt, SQL"
4242,Acme Analytics,Data Analyst,"Boston, MA",118797-146694,6,2026-04-05,"AWS, dbt, SQL"
4243,Vertex Insight,Machine Learning Engineer,"New York, NY",155823-186705,7,2026-03-04,"Tableau, Pandas, AWS"
4244,Aurora Metrics,Data Analyst,"Boston, MA",96350-130013,4,2026-04-10,"Pandas, Airflow, Power BI"
4245,BluePeak Software,Data Analyst,"Austin, TX",100581-120591,4,2026-04-09,nan
4246,BluePeak Software,Data Analyst,"New York, NY",96234-121125,3,2026-03-14,"Airflow, dbt, AWS"
4247,Pioneer Data Systems,Data Engineer,Remote,121332-153677,6,2026-04-13,"dbt, Pandas, AWS"
4248,Nimbus Labs,Analytics Engineer,"Seattle, WA",133296-160694,7,2026-04-25,"Tableau, AWS, Power BI"
4249,BluePeak Software,Data Analyst,"Boston, MA",88051-122319,0,2026-04-08,"Pandas, Power BI, Spark"
4250,Nimbus Labs,Data Engineer,"New York, NY",131430-156549,0,2026-04-16,"AWS, Airflow, Pandas"
4251,Acme Analytics,Data Engineer,"Austin, TX",107884-142814,1,2026-03-12,"dbt, AWS, Pandas"
4252,  Pioneer Data Systems  , Research Scientist    ,"Boston, MA",149259-163342,6,2026-03-22,"TensorFlow, AWS, dbt"
4253,Aurora Metrics,Research Scientist,"Seattle, WA",128415-142102,0,2026-03-19,Airflow Tableau Pandas
4254,Pioneer Data Systems,Business Analyst,"New York, NY",82708-98648,4,2026-03-07,"Python, SQL, Pandas"
4255,Cobalt Intelligence,Data Analyst,Remote,86703-106104,0,2026-04-07,"dbt, TensorFlow, Airflow"
4256,Nimbus Labs,Analytics Engineer,Remote,118944-145671,4,2026-04-22,Airflow TensorFlow Power BI
4257,NA,BI Developer,"Seattle, WA",112407-145979,5,2026-04-03,"Tableau, Python, Airflow"
4258,Cobalt Intelligence,Analytics Engineer,"New York, NY",125155-152944,6,2026-03-16,"dbt, Airflow, Tableau"
4259,Acme Analytics,Machine Learning Engineer,"San Francisco, CA",155062-183363,-2,2026-03-08,"Python, SQL, dbt"
4260,Acme Analytics,Research Scientist,"New York, NY",166280-194427,10,2026-04-18,SQL Python Power BI
4261,Acme Analytics,Analytics Engineer,"San Francisco, CA",130082-161988,9,2026-03-12,"Pandas, dbt, Airflow"
4262,Vertex Insight,Machine Learning Engineer,"Seattle, WA",125392-157536,fifteen,2026-03-14,"Spark, SQL, Python"
4263,Summit AI Works,Data Analyst,Remote,91597-122633,3,2026-04-03,"TensorFlow, Tableau, Spark"
4264,Cobalt Intelligence,Data Analyst,"Seattle, WA",138969-172109,10,2026-04-03,"Power BI, TensorFlow, AWS"
4265,Nimbus Labs,Business Analyst,"Austin, TX",108635-125337,10,2026-03-28,"Spark, dbt, Python"
4266,Cobalt Intelligence,Research Scientist,"Seattle, WA",null,9,2026-03-05,"Spark, Python, Airflow"
4267,Vertex Insight,Machine Learning Engineer,"Chicago, IL",128116-147897,0,2026-03-21,"Pandas, Airflow, AWS"
4268,Summit AI Works,BI Developer,"Boston, MA",136021-166599,N/A,2026-04-11,"dbt, Spark, Power BI"
4269,Nimbus Labs,Data Engineer,Remote,139990-160936,10,2026-04-19,"Python, Spark, TensorFlow"
4270,BluePeak Software,Machine Learning Engineer,"Boston, MA",148597-173140,3,2026-04-22,"dbt, Spark, Pandas"
4271,Pioneer Data Systems,Data Analyst,"Austin, TX",85261-99487,0,2026-03-22,"Tableau, TensorFlow, Airflow"
4272,Summit AI Works,Research Scientist,"New York, NY",135923-146294,120,2026-04-13,"SQL, Pandas, Tableau"
4273,Acme Analytics,BI Developer,"Austin, TX",None,9,2026-04-12,"Python, AWS, Airflow"
4274,Acme Analytics,Product Analyst,"Chicago, IL",112302-141176,5,2026-04-04,"SQL, AWS, Airflow"
4275,Acme Analytics,Analytics Engineer,"Boston, MA",127887-141624,6,2026-04-16,"Python, Tableau, SQL"
4276,BluePeak Software,BI Developer,"Chicago, IL",104003-115223,7,2026-04-14,"Power BI, Pandas, dbt"
4277,Summit AI Works,Data Engineer,"Seattle, WA",138832-173445,0,2026-04-23,Spark Power BI SQL
4278,BluePeak Software,Data Analyst,Remote,96832-113751,5,2026-02-28,"Airflow, TensorFlow, dbt"
4279,Pioneer Data Systems,Data Engineer,"Seattle, WA",NA,9,2026-04-24,"dbt, Tableau, TensorFlow"
4280,Vertex Insight,Research Scientist,Remote,144811-158823,8,2026-03-25,"Pandas, Tableau, dbt"
4281,Vertex Insight,Analytics Engineer,"New York, NY",133120-162421,4,2026-04-16,"TensorFlow, Tableau, Spark"
4282,Acme Analytics,Product Analyst,Remote,114316-124583,5,2026-04-05,"AWS, SQL, Airflow"
4283,Vertex Insight,Research Scientist,"Austin, TX",115804-139507,2,2026-03-21,"SQL, Pandas, TensorFlow"
4284,Vertex Insight,Machine Learning Engineer,"Seattle, WA",149588-163199,7,2026-03-28,"TensorFlow, dbt, Tableau"
4285,Acme Analytics,Product Analyst,"Seattle, WA",92449-113123,2,N/A,"dbt, AWS, SQL"
4286,Pioneer Data Systems,Business Analyst,"San Francisco, CA",128718-142625,5,2026-04-16,"Pandas, Spark, AWS"
4287,Nimbus Labs,BI Developer,Remote,90234-120066,-2,2026-03-02,"dbt, Pandas, AWS"
4288,Acme Analytics,Business Analyst,"New York, NY",140450-168930,10,2026-04-19,"AWS, Python, TensorFlow"
4289,Aurora Metrics,Data Engineer,"Chicago, IL",144683-177695,10,2026-04-25,"Airflow, AWS, SQL"
4290,Pioneer Data Systems,Research Scientist,"Boston, MA",179214-202453,120,2026-04-08,"Python, Airflow, AWS"
4291,Cobalt Intelligence,BI Developer,"Austin, TX",109118-139612,1,12-01-2026,"Airflow, Power BI, TensorFlow"
4292,Cobalt Intelligence,BI Developer,"San Francisco, CA",129562-153910,8,2026-04-05,"Pandas, Spark, Tableau"
4293,Nimbus Labs,Research Scientist,"San Francisco, CA",174555-193982,6,2026-04-26,"AWS, Python, Airflow"
4294,Nimbus Labs,Business Analyst,"Austin, TX",96186-119840,5,2026-04-03,"Python, AWS, SQL"
4295,BluePeak Software,Analytics Engineer,"San Francisco, CA",139294-159323,2,2026-04-13,Tableau Python Pandas
4296,Nimbus Labs,Product Analyst,"Boston, MA",118939-134907,8,2026-03-02,"SQL, TensorFlow, Tableau"
4297,  Summit AI Works  , None    ,Remote,109620-139006,8,2026-03-04,"Pandas, dbt, Power BI"
4298,BluePeak Software,Research Scientist,"Austin, TX",132066-165728,4,2026-04-16,"Pandas, Power BI, Spark"
4299,Vertex Insight,BI Developer,"Austin, TX",93457-106894,0,2026-03-08,"Power BI, Airflow, Pandas"
2216,BluePeak Software,Data Analyst,"Seattle, WA",101372-113763,2,2026-04-21,"Tableau, AWS, SQL"
4301,Summit AI Works,Data Engineer,"Seattle, WA",137809-165130,10,2026-02-27,"SQL, Tableau, Pandas"
4302,Nimbus Labs,Analytics Engineer,"Boston, MA",106251-140133,1,2026-03-01,"SQL, Pandas, Airflow"
4303,Cobalt Intelligence,Product Analyst,"Seattle, WA",120000-90000,5,2026-03-14,"Airflow, AWS, Power BI"
4304,Aurora Metrics,Research Scientist,"Seattle, WA",140422-163349,7,2026-03-13,"Pandas, Power BI, Python"
4305,Acme Analytics,Analytics Engineer,"Chicago, IL",111502-132842,3,2026-04-25,"Tableau, Power BI, Spark"
4306,Pioneer Data Systems,Business Analyst,"Austin, TX",108317-128417,9,2026-03-08,"Tableau, Spark, AWS"
4307,Cobalt Intelligence,Analytics Engineer,"Austin, TX",-5000,5,2026-03-18,"Spark, Power BI, Pandas"
4308,Acme Analytics,Data Analyst,"San Francisco, CA",124091-136699,10,2026-02-28,"AWS, dbt, Python"
4309,Vertex Insight,Research Scientist,"Chicago, IL",120000-90000,6,2026-04-16,"dbt, AWS, Pandas"
4310,Nimbus Labs,Analytics Engineer,"Boston, MA",98410-114402,3,2026-03-27,"Python, SQL, dbt"
4311,Acme Analytics,Product Analyst,"Boston, MA",99416-114245,7,2026-04-19,"dbt, Pandas, Python"
4312,BluePeak Software,Business Analyst,"Austin, TX",102882-132243,8,2026-03-28,"Pandas, Python, AWS"
4313,Aurora Metrics,Research Scientist,"Austin, TX",136498-162716,5,2026-03-06,"Spark, Pandas, Python"
4314,Cobalt Intelligence,BI Developer,"Boston, MA",129853-160623,9,2026-03-24,"Spark, dbt, Power BI"
5397,Cobalt Intelligence,Research Scientist,"Chicago, IL",154117-165573,-2,2026-03-20,"TensorFlow, Power BI, SQL"
4316,BluePeak Software,BI Developer,"Austin, TX",105500-122863,6,2026-04-03,"SQL, TensorFlow, dbt"
3305,Pioneer Data Systems,Product Analyst,"Austin, TX",120000-90000,10,2026-04-24,"Pandas, Spark, AWS"
4318,Acme Analytics,Machine Learning Engineer,"Seattle, WA",160041-180653,10,2026-03-28,"SQL, Power BI, Tableau"
4319,Vertex Insight,Business Analyst,"Seattle, WA",89422-109220,1,2026-04-13,"SQL, Airflow, dbt"
4320,Nimbus Labs,Research Scientist,"Boston, MA",147019-178438,10,2026-03-27,"Airflow, Python, Tableau"
4321,BluePeak Software,BI Developer,"New York, NY",105087-128851,120,2026-04-25,"Pandas, Tableau, AWS"
4322,Pioneer Data Systems,Machine Learning Engineer,N/A,153102-185463,8,2026-03-29,"dbt, TensorFlow, Power BI"
4323,Cobalt Intelligence,Product Analyst,"Chicago, IL",103547-138444,1,2026-03-19,"Spark, Airflow, TensorFlow"
4324,BluePeak Software,Analytics Engineer,"Austin, TX",111173-129707,7,12-01-2026,"TensorFlow, Power BI, Python"
4325,Vertex Insight,Product Analyst,Remote,106049-134225,4,2026-04-25,"Spark, SQL, TensorFlow"
4326,Aurora Metrics,Analytics Engineer,"New York, NY",149510-170846,8,2026-04-17,"Tableau, AWS, Power BI"
4327,Aurora Metrics,Business Analyst,"San Francisco, CA",121570-148286,1,2026-04-13,"TensorFlow, Tableau, Spark"
4328,  Nimbus Labs  , Research Scientist    ,Remote,120144-130674,2,2026-04-23,"SQL, Tableau, Airflow"
4329,Vertex Insight,Product Analyst,Remote,120000-90000,8,2026-04-26,"Pandas, SQL, Spark"
4330,Nimbus Labs,Research Scientist,"New York, NY",140486-165872,5,2026-03-25,"SQL, Spark, Tableau"
4331,Pioneer Data Systems,Machine Learning Engineer,"New York, NY",141427-170046,,2026-03-18,"SQL, Python, dbt"
4332,  Pioneer Data Systems  , Machine Learning Engineer    ,"Austin, TX",128066-157119,6,2026-04-06,"Pandas, Tableau, AWS"
4333,Summit AI Works,Research Scientist,"Austin, TX",141616-153915,9,2026-04-13,"Python, Spark, AWS"
4334,Aurora Metrics,Machine Learning Engineer,"San Francisco, CA",137779-157851,0,yesterday,"Python, dbt, Airflow"
4335,Cobalt Intelligence,Data Analyst,Remote,86889-108660,5,2026-03-09,"dbt, TensorFlow, Power BI"
4336,Cobalt Intelligence,Analytics Engineer,"San Francisco, CA",142576-158072,8,2026-04-17,"SQL, Python, Airflow"
4337,Summit AI Works,Data Engineer,"New York, NY",131142-146042,0,2026-04-21,"dbt, AWS, Spark"
4338,Summit AI Works,Data Analyst,"Seattle, WA",117061-146327,4,2026-03-18,"AWS, Python, Spark"
4339,Summit AI Works,Data Analyst,"Chicago, IL",116032-136482,9,2026-04-06,"Airflow, Pandas, Spark"
4340,Cobalt Intelligence,Analytics Engineer,"New York, NY",155183-177172,10,2026-03-18,"Python, Pandas, Power BI"
4341,Pioneer Data Systems,Business Analyst,"Seattle, WA",114666-141321,10,2026-04-05,"dbt, AWS, SQL"
4342,Nimbus Labs,Research Scientist,Remote,122929-151698,4,2026-03-20,"Tableau, Airflow, dbt"
4343,Cobalt Intelligence,Research Scientist,Remote,163972-182057,8,2026-03-25,"TensorFlow, Spark, Python"
4344,Nimbus Labs,Business Analyst,Remote,101832-135536,9,2026/12/01,"Pandas, dbt, Spark"
4345,Aurora Metrics,Analytics Engineer,"Seattle, WA",137488-148569,9,2026-03-25,N/A
4346,Cobalt Intelligence,Data Analyst,Remote,76965-106892,0,2026-04-08,"Tableau, Power BI, Python"
4347,Summit AI Works,Analytics Engineer,"Seattle, WA",141552-151889,6,2026-03-08,"AWS, SQL, Airflow"
4348,Nimbus Labs,Data Engineer,"Chicago, IL",113959-145394,2,2026-04-24,"TensorFlow, Python, AWS"
4349,Cobalt Intelligence,Data Analyst,"Austin, TX",97329-128063,3,2026-04-21,"AWS, TensorFlow, Power BI"
4350,Acme Analytics,Machine Learning Engineer,"Seattle, WA",162088-189088,9,2026-03-13,Python SQL TensorFlow
4351,Vertex Insight,Business Analyst,"New York, NY",92102-105642,3,2026-04-09,"Power BI, AWS, Pandas"
4352,Cobalt Intelligence,Analytics Engineer,"New York, NY",N/A,6,2026-04-15,"Tableau, SQL, Python"
4353,BluePeak Software,Data Engineer,"San Francisco, CA",169281-191036,8,2026-03-07,"Pandas, SQL, AWS"
4354,BluePeak Software,Machine Learning Engineer,Remote,120000-90000,1,2026-03-01,"Python, Power BI, Tableau"
4355,Cobalt Intelligence,Business Analyst,"Boston, MA",108122-126435,5,2026-02-28,"dbt, Python, Tableau"
4356,Acme Analytics,Data Engineer,Remote,123744-143011,5,,"Tableau, AWS, TensorFlow"
4357,Summit AI Works,Research Scientist,"New York, NY",155735-174527,120,2026-03-06,"Airflow, Pandas, Spark"
4358,BluePeak Software,BI Developer,"New York, NY",112075-125060,3,2026-04-20,"Pandas, Airflow, TensorFlow"
4359,Cobalt Intelligence,Analytics Engineer,"New York, NY",109013-124463,0,2026-04-02,"TensorFlow, Spark, Pandas"
4360,Nimbus Labs,Data Analyst,"Chicago, IL",115039-146287,8,2026-03-08,"Tableau, Airflow, Pandas"
4361,Pioneer Data Systems,Research Scientist,Remote,126296-154843,2,2026-03-17,TensorFlow Airflow AWS
4362,BluePeak Software,BI Developer,Remote,114597-136001,6,2026-04-27,"Pandas, TensorFlow, Power BI"
4363,Vertex Insight,Product Analyst,"Chicago, IL",116453-146233,9,2026-03-01,"Power BI, Tableau, Pandas"
4364,Aurora Metrics,Business Analyst,None,133119-145529,10,2026-03-08,"SQL, Tableau, Power BI"
4365,Pioneer Data Systems,Machine Learning Engineer,"Boston, MA",127525-144940,0,2026-03-06,TensorFlow Python Airflow
4366,Vertex Insight,Business Analyst,Remote,96293-106709,0,2026-03-01,"TensorFlow, Python, Spark"
4367,null,Business Analyst,Remote,82989-93358,2,2026-03-01,"Tableau, AWS, Airflow"
4368,BluePeak Software,Data Engineer,"Austin, TX",97095-126447,1,2026-04-22,None
4369,BluePeak Software,BI Developer,"Austin, TX",109756-142507,120,2026-03-05,"SQL, Airflow, Power BI"
4370,BluePeak Software,BI Developer,"Chicago, IL",92707-113732,0,2026-04-22,"Power BI, Pandas, Spark"
4371,Cobalt Intelligence,Business Analyst,"New York, NY",114735-139654,10,2026-03-08,"Tableau, SQL, Airflow"
4372,    , Research Scientist    ,"Boston, MA",161360-190108,8,2026-03-24,"TensorFlow, Airflow, AWS"
4373,Pioneer Data Systems,Analytics Engineer,"Boston, MA",111762-131460,3,2026-04-27,"Tableau, dbt, Power BI"
4374,None,BI Developer,"Boston, MA",113020-134404,4,2026-03-17,"AWS, Python, TensorFlow"
4375,Vertex Insight,Machine Learning Engineer,"San Francisco, CA",155716-187037,3,2026-04-28,"Spark, Power BI, Python"
4376,Nimbus Labs,Data Analyst,"Seattle, WA",70000_to_90000,5,2026-03-03,"dbt, Tableau, Spark"
4377,Vertex Insight,BI Developer,"Boston, MA",112633-144777,7,2026-03-18,"TensorFlow, Power BI, dbt"
4378,Pioneer Data Systems,Data Analyst,"San Francisco, CA",113409-130153,4,2026-03-21,"AWS, dbt, Airflow"
4379,Aurora Metrics,Product Analyst,"San Francisco, CA",102271-127163,5,2026/12/01,"Spark, Python, Power BI"
4380,Acme Analytics,Machine Learning Engineer,"San Francisco, CA",172418-193176,120,2026-03-19,"AWS, Spark, Tableau"
4381,Nimbus Labs,Business Analyst,"Chicago, IL",108071-134923,10,2026-03-01,"SQL, Pandas, TensorFlow"
4382,Cobalt Intelligence,nan,"Austin, TX",130784-147311,1,2026-04-02,"dbt, Python, Spark"
4383,Cobalt Intelligence,Research Scientist,"Austin, TX",117647-142229,1,2026-03-18,"Python, Airflow, TensorFlow"
4384,BluePeak Software,Data Engineer,"Seattle, WA",137495-164666,10,2026-04-24,"SQL, Power BI, Tableau"
